pub_year,citation,no_sdg_listed,sdg1_no_poverty,sdg2_zero_hunger,sdg3_good_health_and_well_being,sdg4_quality_education,sdg5_gender_equality,sdg6_clean_water_and_sanitation,sdg7_affordable_and_clean_energy,sdg8_decent_work_and_economic_growth,sdg9_industry_innovation_and_infrastructure,sdg10_reduce_inequalities,sdg11_sustainable_cities_and_communities,sdg12_responsible_consumption_and_production,sdg13_climate_action,sdg14_life_below_water,sdg15_life_on_land,sdg16_peace_justice_and_strong_institutions,sdg17_partnerships_for_the_goals
2020,"Kang, Y. (2020). Consistent Blind Image Deblurring Using Jump-Preserving Extrapolation. Journal Of Computational And Graphical Statistics, 29 (2), 372-382. Doi:10.1080/10618600.2019.1665536.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Kang, Y. (2020). Measuring Timeliness Of Annual Reports Filing By Jump Additive Models. Annals Of Applied Statistics, 14 (4). Doi:10.1214/20-Aoas1365.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Baker, E., Boulton, T., Braga-Alves, M., Morey (2021). Esg Government Risk And International Ipo Underpricing. Ethical Finance And Sustainable Development Workshop, N/A.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2021,"Boulton, T., Francis, B., Shohfi, T., Xin (2021). Investor Awareness Or Information Asymmetry? Wikipedia And Ipo Underpricing. Financial Review (Us), 56.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Heales, K., Gehman, J., Leblanc, A., Wong, C., Bateman, J., Rijeb, Z. (2021). Meuwly's: Scaling Sustainability In A Start-Up. Ivey Publishing.",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2021,"Welter, C., Scrimpshire, A. (2021). The Missing Capital: The Case For Psychological Capital In Entrepreneurship Research. Journal Of Business Venturing Insights. Doi:Https://Doi.org/10.1016/J.jbvi.2021.E00267.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Welter, C., Scrimpshire, A., Tolonen, D., Obrimah, E. (2021). The Road To Entrepreneurial Success: Business Plans, Lean Startup, Or Both? New England Journal Of Entrepreneurship. Doi:Https://Doi.org/10.1108/Neje-08-2020-0031.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Cai, M., Alamdar Yazdi, M. A., Mehdizadeh, A., Hu, Q., Megahed, F., Vinel, A., Davis, K., Xian, H., ... Rigdon, S. (2021). The Association Between Crashes And Safety-Critical Events: Synthesized Evidence From Crash Reports And Naturalistic Driving Data Among Commercial Truck Drivers. Transportation Research Part C: Emerging Technologies, 126, 103016. Doi:10.1016/J.trc.2021.103016.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Mehdizadeh, A., Alamdar Yazdi, M. A., Cai, M., Hu, Q., Megahed, F., Vinel, A., Rigdon, S., ... Davis, K. (2021). Predicting Unsafe Driving Risk Among Commercial Truck Drivers Using Machine Learning: Lessons Learned From The Surveillance Of 20 Million Driving Miles. Accident Analysis & Prevention, 159, 106285. Doi:10.1016/J.aap.2021.106285.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Megahed, F. M., Jones-Farmer, A., Zhao, L., Rigdon, S. E. (2021). Modeling The Differences In The Time-Series Profiles Of New Covid-19 Daily Confirmed Cases In 3,108 Contiguous U.s. Counties: A Retrospective Analysis. Plos One, 16 (11), E0242896. Doi:10.1371/Journal.pone.0242896.",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021,"Megahed, F., Chen, Y.-J., Megahed, A., Ong, Y., Altman, N., Krzywinski, M. (2021). The Class Imbalance Problem. Nature Methods, 18 (11), 1270-1272. Doi:10.1038/S41592-021-01302-4.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Cavuoto, L., Baghdadi, A., Rigdon, S., Esfahani, E., Megahed, F., Farmer, L. (2021). Monitoring Worker Fatigue Using Wearable Devices: A Case Study To Detect Changes In Gait Parameters. Journal Of Quality Technology, 53 (1), 47-71. Doi:10.1080/00224065.2019.1640097.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Lee, Y. '., Chan, A. (2021). Managing Online Post-Purchase Dissonance: Effects Of Choice Closure Interfaces On Satisfaction And Product Return. Americas Conference On Information Systems (Amcis).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Lee, Y. '., Chen, A. (2021). Effects Of Crowdfunding Status Cue Designs On Crowdfunding Success. Americas Conference On Information Systems (Amcis).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Lee, Y. '., Coyle, J., Chen, A. (2021). Improving Intention To Back Projects With Effective Designs Of Progress Presentation In Crowdfunding Campaign Sites. Decision Support Systems, 147, 1-12. Doi:Https://Doi.org/10.1016/J.dss.2021.113573.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Frank, M., Maksymov, E., Peecher, M., Reffett, A. (2021). Audit Liability Insurance: Peering Inside Insurers' Decision Processes. Contemporary Accounting Research.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Potter, A. J., Bowblis, J. (2021). Nursing Home Care Under Medicaid Managed L                            Services And Supports. Health Services Research, 56 (6), 1179-1189. Doi:10.1111/1475-6773.13701.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Bruton, G., Sutter, C., Lenz, A. (2021). Economic Inequality - Is Entrepreneurship The Cause Or The Solution? A Review And Research Agenda For Emerging Economies. Journal Of Business Venturing.",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2021,"Lenz, A., Sutter, C., Goldszmidt, R., Zucco, C. (2021). Venture Distress And Problemistic Search Among Entrepreneurs In Brazilian Favelas. Journal Of Business Venturing.",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2021,"Frank, M., Farrell, A. (2021). It's Complicated: How A Subordinate's Gender Influences Supervisors' Use Of Past Performance Information When Appraising Potential. Journal Of Management Accounting Research, 34 (2), 137-161.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Almeida, V., Rabelo, R., Carvalho, A., Rodrigues, J., Solic, P. (2021). Aligning The Interests Of Prosumers And Utilities Through A Two-Stage Demand-Response Mechanism. Journal Of Cleaner Production, 323. Doi:10.1016/J.jclepro.2021.128993.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2021,"Carvalho, A. (2021). Bringing Transparency And Trustworthiness To Loot Boxes With Blockchain And Smart Contracts. Decision Support Systems, 144. Doi:10.1016/J.dss.2021.113508.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,"Carvalho, A., Goncalves De Carvalho, A., Merhout, J., Kadiyala, Y., Bentley Ii, J. (2021). When Good Blocks Go Bad: Managing Unwanted Blockchain Data. International Journal Of Information Management, 57, 102263. Doi:10.1016/J.ijinfomgt.2020.102263.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Carvalho, A., Karimi, M. (2021). Aligning The Interests Of Newsvendors And Forecasters Through Blockchain-Based Smart Contracts And Proper Scoring Rules. Decision Support Systems.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,"Moore, J., Carvalho, A., Davis, G., Abulhassan, Y., Megahed, F. (2021). Seat Assignments With Physical Distancing In Single-Destination Public Transit Settings. Ieee Access, 9, 42985-42993. Doi:10.1109/Access.2021.3065298.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Sun, S., Yang, Z., Lalwani, A. (2021). Local Versus Global: The Effect Of Identity Salience On Impulsive Consumption. Association For Consumer Research.",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,"Bowblis, J., Smith, A. (2021). Occupational Licensing Of Social Services And Nursing Home Quality: A Regression Discontinuity Approach. Ilr Review (Industrial And Labor Relations Review), 74 (1), 199-223. Doi:10.1177/0019793919858332.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Yang, H., Surer, O., Duque, D., Morton, D. P., Singh, B., Fox, S. J., Pasco, R., Pierce, K., Rathouz, P., Valencia, V., Du, Z., Pignone, M., Escott, M. E., Adler, S. I., Johnston, S.  C., ... Meyers, L. A. (2021). Design Of Covid-19 Staged Alert Systems To Ensure Healthcare Capacity With Minimal Closures. Nature Communications, 12 (1). Doi:10.1038/S41467-021-23989-X.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Biggerstaff, L., Cicero, D. C., Goldie, B., Reid, L. C. (2021). Effort And Public Firms' Financial Information Environment*. Contemporary Accounting Research, 38 (2), 1068-1113. Doi:10.1111/1911-3846.12624.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Gardiner, L., Phillips, B., Zhang, J. (2021). Ais On Sap S4hana Using Gbi Curriculum. Sap University Alliances Global.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Moul, C., Miller, B. (2021). An Aggregate Test For Transient Market Power In The Winter 2013-14 Propane Market. Economics Letters, 200.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Smucker, B., Edwards, D., Weese, M. (2021). Response Surface Methods:  To Reduce Or Not To Reduce. Journal Of Quality Technology, 53 (2), 197-216. Doi:10.1016/J.chemolab.2017.03.009.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,"Weese, M., Stallrich, J., Smucker, B., Edwards, D. (2021). Strategies For Supersaturated Screening: Group Orthogonal And Constrained Positive Var(S) Designs. Technometrics, 63 (4), 443-455. Doi:10.1080/00401706.2020.1850529.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,"Lemkus, T., Gotwalt, C., Ramsey, P., Weese, M. (2021). Self-Validated Ensemble Models For Design Of Experiments. Chemometrics And Intelligent Laboratory Systems, 219, 104439. Doi:10.1016/J.chemolab.2021.104439.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,"Nietfeld, C., Setzler, H., Rajagopalan, H. (2021). Should Calculus Be A Pre-Requisite For Business Statistics? A Longitudinal Study. Research In Higher Education Journal.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Berg, K., Curtis, C., Lugauer, S., Mark, N. (2021). Demographics And Monetary Policy. Journal Of Money, Credit And Banking, 53, 1229-1266. Doi:Https://Doi.org/10.1111/Jmcb.12825.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Cao, C., Gempesaw, D., Simin, T. (2021). Information Choice, Uncertainty, And Expected Returns. The Review Of Financial Studies, 34 (12), 5977-6031. Doi:10.1093/Rfs/Hhaa146.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Eaton, T., Nichols, C., Wahlen, J., Wieland, M. (2021). Managers� Investment Decisions: Incentives And Economic Consequences Arising From Leases. Journal Of Risk And Financial Management, 14 (4), 165. Doi:10.3390/Jrfm14040165.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Surer, O., Apley, D. W., Malthouse, E. C. (2021). Coefficient Tree Regression For Generalized Linear Models. Statistical Analysis And Data Mining: The Asa Data Science Journal, 14 (5), 407-429. Doi:10.1002/Sam.11534.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Gempesaw, D. (2021). Corporate Governance And Product Market Competition: Evidence From Import Tariff Reductions. Review Of Quantitative Finance And Accounting, 56 (4), 1437-1473. Doi:10.1007/S11156-020-00931-8.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Lindequist, D. (2021). Agency Cycles. Southern Economic Association Meetings, Houston, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Lindequist, D. (2021). Agency Cycles. Barcelona, Spain, Spain.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Lindequist, D. (2021). Pledgeable Income Based Borrowing Constraints And Aggregate Dynamics. 2021 North American Summer Meeting Of The Econometric Society, Montreal.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Lindequist, D. (2021). Pledgeable Income-Based Borrowing Constraints And Aggregate Dynamics. Melbourne, Australia, Australia.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Romero, D., Wuest, T., Keepers, M., Cavuoto, L., Megahed, F. (2021). Smart Wearable And Collaborative Technologies For The Operator 4.0 In The Present And Post-Covid Digital Manufacturing Worlds. Smart And Sustainable Manufacturing Systems, 5 (1), 148-166. Doi:10.1520/Ssms20200084.",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,"Jae, H., Delvecchio, D. (2021). Aliterate Consumers' Processing Of Drug Risk Information In Direct-To-Consumer Pharmaceutical Advertising. Journal Of Global Marketing, 35 (6), 1-18. Doi:Doi.org/10.1080/08911762.2021.1939470.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Kang, Y., Shi, Y., Jiao, Y., Li, W., Xiang, D. (2021). Fitting Jump Additive Models. Computational Statistics And Data Analysis, 162, 107266. Doi:10.1016/J.csda.2021.107266.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Xiang, D., Li, W., Tsung, F., Pu, X., Kang, Y. (2021). Fault Classification For High?Dimensional Data Streams: A Directional Diagnostic Framework Based On Multiple Hypothesis Testing. Naval Research Logistics, 68 (7), 973-987. Doi:10.1002/Nav.22008.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,"Peterson, L. J., Bowblis, J., Jester, D. J., Hyer, K. (2021). U.s. State Variation In Frequency And Prevalence Of Nursing Home Complaints. Journal Of Applied Gerontology, 40 (6), 582-589. Doi:10.1177/0733464820946673.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Baker, E., Boulton, T., Braga-Alves, M., Morey, M. (2021). Esg Government Risk And International Ipo Underpricing. Journal Of Corporate Finance, 67.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2021,"Hajifar, S., Sun, H., Megahed, F., Farmer, L., Rashedi, E., Cavuoto, L. (2021). A Forecasting Framework For Predicting Perceived Fatigue: Using Time Series Methods To Forecast Ratings Of Perceived Exertion With Features From Wearable Sensors. Applied Ergonomics, 90, 103262. Doi:10.1016/J.apergo.2020.103262.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Gentina, E., Chen, R., Yang, Z. Y. (2021). Development Of Theory Of Mind On Online Social Networks: Evidence From Facebook, Twitter, Instagram, And Snapchat. Journal Of Business Research, 124, 652-666. Doi:10.1016/J.jbusres.2020.03.001.",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,"Yang, Z., Velasco, F., Tanner, J., Tanner, E. (2021). The Effectiveness Of Anti-E-Cigarette And Pro-E-Cigarette Campaigns: A Synthetic Review And New Theory Development. Transformative Consumer Research Conference.",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,"Hajifar, S., Lamooki, S., Cavuoto, L., Megahed, F., Sun, H. (2021). Investigation Of Heterogeneity Sources For Occupational Task Recognition Via Transfer Learning. Sensors, 21 (19), 6677. Doi:10.3390/S21196677.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Lu, L., Megahed, F., Cavuoto, L. (2021). Interventions To Mitigate Fatigue Induced By Physical Work: A Systematic Review Of Research Quality And Levels Of Evidence For Intervention Efficacy. Human Factors: Journal Of Human Factors And Ergonomics Society, 63 (1), 151-191. Doi:10.1177/001872081987614.",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,"Wang, F., Yan, X. (., Zheng, L. (2021). Should Mutual Fund Investors Time Volatility? Financial Analysts Journal.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Wang, F., Yan, X. (., Zheng, L. (2021). Time-Series And Cross-Sectional Momentum In Anomaly Returns. European Financial Management.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Wang, F., Yan, X. (2021). Downside Risk And The Performance Of Volatility- Managed Portfolios. Journal Of Banking & Finance.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Yang, Z. Y., Jaramillo, F., Liu, Y., Ye, W., Huang, R. (2021). Abusive Supervision In Retailing: The Mediating Role Of Customer Orientation And The Moderating Roles Of Contingent Reward And Contingent Punishment. European Journal Of Marketing, 55 (2), 543-564. Doi:10.1108/Ejm-03-2019-0265.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,"Velasco, F., Ma, H., Janakiraman, N., Yang, Z. (2021). A Meta-Analytic Investigation Into The Pay-It-Forward Phenomena: The Roles Of Culture And Social Distance. Royal Bank International Research Conference.",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,"Velasco, F., Yang, Z. Y., Janakiraman, N. (2021). A Meta-Analytic Investigation Of Consumer Response To Anthropomorphic Appeals: The Roles Of Product Type And Uncertainty Avoidance. Journal Of Business Research, 131, 735-746. Doi:10.1016/J.jbusres.2020.11.015.",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2021,"Walsh, G., Sch�Nemeyer, V., Wagner, T., Schaarschmidt, M., Yang, Z. (2021). Growing Appetite For The Wrong Services? Investigating The Destructive Potential Of Health�Related Social Media For Consumers' Well�Being. Frontiers In Services Conference.",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,"Tang, T. (., Fisher, G., Qualls, W. J. (2021). The Effects Of Inbound Open Innovation, Outbound Open Innovation, And Team Role Diversity On Open Source Software Project Performance. Industrial Marketing Management, 94, 216-228. Doi:10.1016/J.indmarman.2021.02.013.",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2021,"Xie, W., Dillion, G., Smith, K., Yang, Z. (2021). Information Disorder Behavior On Social Media: A Moral Intensity Perspective. Icis Treo Talks.",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2021,"Yang, Z. Y., Xie, W., Dillion, G., Smith, K. (2021). Information Disorder Behavior On Social Media: A Moral Intensity Perspective. Austin, United States Of America.",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,"Guo, H., Minier, J. (2021). Borders, Geography, And Economic Activity: The Case Of China. Regional Science And Urban Economics, 90 (1), 103700. Doi:10.1016/J.regsciurbeco.2021.103700.",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021,"Saeed, M. R., Burki, U., Ali, R., Dahlstrom, R., Zaheer, H. (2021). The Antecedents And Consequences Of Brand Personality: A Systematic Review. Euromed Journal Of Business, 17 (4), 448-476.",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2021,"Benamati, J., Ozdemir, Z., Smith, H. (2021). Information Privacy, Cultural Values, And Regulatory Preferences. Journal Of Global Information Management, 29 (3), 131-164.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Ahn, J., Akamah, H., Shu, S. (2021). The Effect Of Disclosing Audit Quality Control Deficiencies On Non-Audit Tax Services: Evidence From Deloitte�S 2007 Pcaob Part Ii Report. Journal Of Accounting And Public Policy. Doi:Doi.org/10.1016/J.jaccpubpol.2021.106820.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Akamah, H., Omer, T., Shu, S. (2021). Financial Constraints And Future Tax Outcome Volatility. Journal Of Business Finance & Accounting. Doi:Doi.org/10.1111/Jbfa.12495.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Akamah, H., Shu, S. (2021). Large Shareholder Portfolio Diversification And Voluntary Disclosure. Contemporary Accounting Research. Doi:Doi.org/10.1111/1911-3846.12707.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Kang, Y., Shi, Y., Huang, J., Jiao, Y., Zhang, H. (2021). Generalized Newton�Raphson Algorithm For High Dimensional Lasso Regression. Statistics And Its Interface, 14 (3), 339-350. Doi:10.4310/20-Sii643.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Xu, H., Bowblis, J., Caprio, T. V., Li, Y., Intrator, O. (2021). Nursing Home And Market Factors And Risk-Adjusted Hospitalization Rates Among Urban, Micropolitan, And Rural Nursing Homes. Journal Of The American Medical Directors Association, 22 (5), 1101-1106. Doi:10.1016/J.jamda.2020.08.029.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Xu, H., Bowblis, J., Caprio, T. V., Li, Y., Intrator, O. (2021). Rural-Urban Differences In Nursing Home Risk-Adjusted Rates Of Emergency Department Visits. Annual Meeting Of The Midwest Decision Sciences Institute, 59 (1), Pp. 38-45.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Puligadda, S., Coyle, J., Ni, J. (2021). Are You Engaged? The Influence Of Brand Schematicity On Online Brand Engagement And Brand Purchase. Journal Of Research In Interactive Marketing. Doi:Https://Doi.org/10.1108/Jrim-09-2019-0149.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Wheeler, P., Zhang, J. (2021). The Impact Of Data Type And Graphical Presentation Type On Financial And Non-Financial Information Literacy In Undergraduate Accounting Students: Two Experiments With Business Analytics Dashboards.. Accounting Educator's Journal.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Kinghorn, J., Broomberg, S., G�Mez, J. (2021). Intercultural Competence In A Time Of Covic 19. Original Lily Conference On College Teaching, Oxford.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Kinghorn, J., Shao, L. (2021). Incorporating Writing To Learn In An Economics Curriculum. Teacheconference, London.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Brink, W., Kuang, J., Majerczyk, M. (2021). The Effects Of Minimum-Wage Increases On Wage Offers, Wage Premiums And Employee Effort Under Incomplete Contracts. Accounting, Organization And Society.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Chen, W., Huang, M., Wang, J., Chen, T., Ying, R., Wu, X., Liu, J., ... Ahmad, M. (2021). Liposomal Co-Delivery Strategy To Improve Stability And Antioxidant Activity Of Trans-Resveratrol And Naringenin. International Journal Of Food Science & Technology, 57 (5), 2701-2714.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Li, J. (2021). Assessing Impact Of Wto Accession On China Economy: A Synthetic Control Approach. Na, Switzerland.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Li, J. (2021). Block Bootstrap Prediction Intervals For Parsimonious First-Order Vector Autoregression. Journal Of Forecasting.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Li, J. (2021). On Estimating Risk Premium With Flexible Fourier Form. Economics Bulletin.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"Li, J. (2021). Semiparametric Block Bootstrap Prediction Intervals For Parsimonious Autoregression. 7th International Conference On Time Series And Forecasting, Gran Canaria, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
